height, weight, label  
184,86,thin
167,43,thin
191,35,thin
145,54,thin
174,62,thin
134,47,thin
177,51,thin
148,35,thin
140,97,thin
175,56,thin
149,75,thin
182,86,thin
150,59,thin
143,70,thin
182,72,thin
149,65,thin
136,58,thin
180,96,thin
127,54,thin
181,52,thin
140,58,thin
185,53,thin
190,82,thin
130,68,thin
155,44,thin
185,68,thin
165,47,thin
189,37,thin
193,53,thin
155,86,thin
131,50,thin
187,35,thin
123,83,thin
168,45,thin
168,84,thin
150,52,thin
185,47,thin
145,42,thin
163,44,thin
176,63,thin
135,92,thin
126,92,thin
176,83,thin
141,45,thin
170,95,thin
187,37,thin
173,76,thin
180,100,thin
169,99,thin
137,56,thin
151,72,thin
195,65,thin
185,96,thin
184,90,thin
174,44,thin
159,98,thin
125,82,thin
156,78,thin
160,48,thin
126,52,thin
173,64,thin
154,92,thin
171,90,thin
192,68,thin
150,71,thin
184,49,thin
138,76,thin
196,75,thin
126,98,thin
149,58,thin
171,42,thin
183,73,thin
151,57,thin
169,84,thin
141,85,thin
120,94,thin
196,57,thin
131,42,thin
161,41,thin
128,93,thin
174,80,thin
183,78,thin
187,42,thin
142,36,thin
140,53,thin
194,91,thin
181,51,thin
184,50,thin
120,53,thin
178,80,thin
170,100,thin
179,37,thin
141,74,thin
121,98,thin
124,77,thin
133,67,thin
166,92,thin
139,61,thin
196,94,thin
190,61,thin
127,47,thin
133,50,thin
121,57,thin
200,77,thin
158,98,thin
144,81,thin
200,57,thin
120,41,thin
174,36,thin
178,94,thin
148,69,thin
133,43,thin
128,62,thin
189,100,thin
123,76,thin
193,95,thin
151,87,thin
133,89,thin
184,56,thin
181,92,thin
189,70,thin
189,98,thin
199,83,thin
186,90,thin
155,52,thin
128,65,thin
171,83,thin
181,74,thin
199,77,thin
166,63,thin
180,52,thin
194,58,thin
190,43,thin
170,38,thin
177,99,thin
140,87,thin
137,42,thin
151,77,thin
147,83,thin
150,75,thin
149,100,thin
192,60,thin
169,62,thin
191,76,thin
179,86,thin
180,48,thin
120,80,thin
176,99,thin
176,92,thin
164,36,thin
193,78,thin
185,52,thin
197,37,thin
181,36,thin
126,82,thin
200,59,thin
137,62,thin
157,81,thin
163,59,thin
121,59,thin
152,80,thin
123,71,thin
136,97,thin
136,84,thin
189,38,thin
155,43,thin
175,81,thin
126,72,thin
192,70,thin
161,45,thin
151,95,thin
125,94,thin
194,59,thin
120,99,thin
140,100,thin
158,47,thin
149,43,thin
130,76,thin
171,37,thin
162,56,thin
150,90,thin
128,68,thin
141,65,thin
126,83,thin
134,56,thin
120,66,thin
162,84,thin
127,63,thin
152,88,thin
187,67,thin
190,91,thin
194,85,thin
191,49,thin
149,79,thin
198,59,thin
184,77,thin
129,82,thin
178,56,thin
153,56,thin
184,46,thin
138,85,thin
129,35,thin
155,66,thin
127,60,thin
186,63,thin
172,95,thin
156,66,thin
120,90,thin
129,41,thin
200,84,thin
156,63,thin
148,54,thin
128,88,thin
182,84,thin
184,47,thin
187,69,thin
165,42,thin
200,78,thin
147,40,thin
174,36,thin
172,61,thin
149,50,thin
154,75,thin
198,46,thin
143,49,thin
178,50,thin
125,44,thin
154,81,thin
194,59,thin
130,64,thin
193,45,thin
151,95,thin
180,97,thin
163,95,thin
196,93,thin
134,73,thin
173,53,thin
196,99,thin
200,100,thin
140,66,thin
158,57,thin
153,91,thin
123,90,thin
174,66,thin
173,88,thin
139,96,thin
174,55,thin
128,62,thin
128,64,thin
183,76,thin
178,94,thin
162,39,thin
160,76,thin
132,46,thin
187,52,thin
198,74,thin
129,88,thin
184,57,thin
195,48,thin
142,99,thin
159,73,thin
180,58,thin
152,42,thin
155,46,thin
145,69,thin
184,82,thin
124,78,thin
180,47,thin
171,95,thin
186,73,thin
127,96,thin
200,40,thin
134,58,thin
170,100,thin
199,36,thin
171,99,thin
176,53,thin
130,77,thin
145,63,thin
181,76,thin
193,87,thin
124,74,thin
193,62,thin
148,65,thin
147,65,thin
149,63,thin
175,39,thin
123,68,thin
168,95,thin
144,51,thin
158,89,thin
143,79,thin
178,60,thin
143,96,thin
167,49,thin
180,48,thin
182,45,thin
179,49,thin
139,44,thin
157,51,thin
197,72,thin
146,92,thin
156,85,thin
127,79,thin
195,35,thin
163,36,thin
133,68,thin
156,94,thin
177,55,thin
167,87,thin
135,42,thin
179,56,thin
120,85,thin
158,43,thin
170,59,thin
172,35,thin
121,53,thin
162,36,thin
144,65,thin
152,54,thin
167,74,thin
142,57,thin
120,49,thin
159,68,thin
145,67,thin
175,70,thin
140,92,thin
137,97,thin
200,95,thin
128,78,thin
128,72,thin
154,88,thin
172,53,thin
153,91,thin
168,60,thin
133,97,thin
181,70,thin
186,86,thin
135,92,thin
134,95,thin
169,37,thin
171,91,thin
159,36,thin
158,89,thin
140,39,thin
192,73,thin
167,39,thin
175,61,thin
185,77,thin
133,59,thin
159,40,thin
164,54,thin
150,84,thin
132,59,thin
199,77,thin
171,62,thin
125,43,thin
124,43,thin
130,59,thin
160,98,thin
194,53,thin
145,55,thin
136,43,thin
154,47,thin
160,89,thin
200,74,thin
134,56,thin
177,54,thin
124,82,thin
160,71,thin
171,43,thin
159,58,thin
165,96,thin
156,87,thin
176,35,thin
200,52,thin
177,75,thin
158,100,thin
183,48,thin
125,79,thin
193,46,thin
128,100,thin
167,43,thin
170,86,thin
167,50,thin
137,36,thin
137,70,thin
129,93,thin
140,49,thin
189,88,thin
127,66,thin
154,75,thin
138,93,thin
184,92,thin
183,89,thin
195,54,thin
187,58,thin
186,61,thin
174,36,thin
183,60,thin
193,73,thin
143,99,thin
169,44,thin
138,36,thin
176,46,thin
153,71,thin
170,86,thin
190,49,thin
121,97,thin
178,84,thin
163,86,thin
195,50,thin
179,90,thin
199,95,thin
130,64,thin
200,41,thin
147,48,thin
174,79,thin
121,78,thin
175,100,thin
159,44,thin
135,37,thin
173,35,thin
167,93,thin
138,65,thin
140,52,thin
125,41,thin
197,61,thin
161,51,thin
163,93,thin
142,100,thin
185,57,thin
178,87,thin
145,73,thin
138,60,thin
145,87,thin
156,65,thin
167,89,thin
176,41,thin
187,80,thin
176,37,thin
167,63,thin
155,67,thin
148,42,thin
154,43,thin
189,81,thin
157,37,thin
139,85,thin
152,82,thin
164,84,thin
125,47,thin
132,36,thin
140,65,thin
194,47,thin
198,70,thin
193,51,thin
148,49,thin
145,67,thin
121,100,thin
143,85,thin
152,45,thin
130,51,thin
121,64,thin
198,95,thin
155,96,thin
157,76,thin
184,90,thin
122,37,thin
139,43,thin
133,100,thin
159,62,thin
180,59,thin
132,79,thin
165,70,thin
129,55,thin
171,90,thin
150,64,thin
158,66,thin
150,97,thin
170,56,thin
121,89,thin
156,47,thin
131,40,thin
160,58,thin
168,81,thin
160,69,thin
184,94,thin
138,83,thin
128,66,thin
191,94,thin
195,43,thin
137,53,thin
198,46,thin
130,67,thin
135,76,thin
123,85,thin
165,43,thin
160,91,thin
199,67,thin
159,56,thin
155,86,thin
137,35,thin
129,64,thin
153,83,thin
189,44,thin
150,90,thin
162,62,thin
174,81,thin
148,70,thin
180,72,thin
140,62,thin
199,52,thin
156,56,thin
132,60,thin
146,41,thin
193,43,thin
136,66,thin
120,99,thin
128,54,thin
163,44,thin
175,84,thin
147,94,thin
155,63,thin
152,85,thin
144,87,thin
160,93,thin
199,56,thin
178,48,thin
180,67,thin
171,54,thin
122,58,thin
176,92,thin
141,97,thin
154,70,thin
141,85,thin
200,82,thin
148,88,thin
138,51,thin
129,62,thin
195,36,thin
147,42,thin
180,93,thin
180,71,thin
168,94,thin
192,97,thin
158,86,thin
175,80,thin
151,61,thin
120,100,thin
156,58,thin
139,46,thin
186,45,thin
148,48,thin
189,49,thin
174,68,thin
188,76,thin
199,79,thin
139,96,thin
156,87,thin
152,45,thin
127,65,thin
176,98,thin
133,85,thin
196,51,thin
194,42,thin
144,69,thin
125,48,thin
127,85,thin
125,63,thin
163,61,thin
180,81,thin
198,52,thin
183,78,thin
126,49,thin
141,48,thin
145,92,thin
184,82,thin
196,88,thin
181,73,thin
121,73,thin
178,55,thin
137,86,thin
125,70,thin
161,70,thin
200,70,thin
172,62,thin
120,74,thin
139,98,thin
120,49,thin
163,66,thin
179,96,thin
161,81,thin
145,58,thin
139,38,thin
186,46,thin
166,60,thin
141,46,thin
158,42,thin
127,55,thin
191,57,thin
157,94,thin
130,93,thin
192,99,thin
188,92,thin
166,42,thin
140,66,thin
183,96,thin
196,73,thin
143,81,thin
198,39,thin
125,75,thin
126,96,thin
141,70,thin
183,71,thin
122,99,thin
181,41,thin
170,58,thin
155,97,thin
137,85,thin
136,55,thin
156,94,thin
200,36,thin
140,100,thin
174,60,thin
154,69,thin
154,59,thin
197,39,thin
142,53,thin
150,42,thin
178,41,thin
181,98,thin
180,85,thin
156,79,thin
194,53,thin
177,47,thin
122,74,thin
170,74,thin
144,65,thin
168,50,thin
198,48,thin
192,47,thin
157,73,thin
194,52,thin
154,66,thin
133,66,thin
187,92,thin
132,59,thin
186,90,thin
194,40,thin
174,72,thin
126,72,thin
174,68,thin
146,88,thin
158,75,thin
185,90,thin
128,92,thin
136,87,thin
198,85,thin
154,66,thin
162,80,thin
189,57,thin
154,76,thin
167,74,thin
170,55,thin
127,62,thin
125,97,thin
146,89,thin
172,59,thin
194,37,thin
162,43,thin
127,69,thin
168,51,thin
126,75,thin
193,54,thin
167,52,thin
134,100,thin
147,72,thin
191,57,thin
175,87,thin
162,90,thin
191,48,thin
182,48,thin
153,52,thin
127,100,thin
133,50,thin
179,40,thin
132,71,thin
197,99,thin
198,72,thin
173,38,thin
165,38,thin
169,91,thin
156,54,thin
152,66,thin
131,84,thin
155,77,thin
125,61,thin
180,81,thin
186,56,thin
136,78,thin
126,56,thin
184,35,thin
200,89,thin
137,95,thin
196,80,thin
191,81,thin
163,90,thin
146,76,thin
154,37,thin
173,81,thin
165,90,thin
161,90,thin
149,54,thin
140,40,thin
166,86,thin
190,55,thin
141,88,thin
142,60,thin
142,42,thin
164,38,thin
192,97,thin
138,44,thin
132,78,thin
177,43,thin
165,73,thin
190,79,thin
181,48,thin
170,99,thin
193,51,thin
194,95,thin
142,78,thin
200,75,thin
122,63,thin
178,82,thin
164,92,thin
130,93,thin
129,59,thin
127,64,thin
127,63,thin
163,85,thin
164,43,thin
144,50,thin
200,83,thin
136,37,thin
181,93,thin
170,35,thin
165,42,thin
153,100,thin
176,65,thin
162,57,thin
200,69,thin
161,36,thin
129,90,thin
170,51,thin
162,99,thin
167,74,thin
154,60,thin
135,58,thin
148,67,thin
135,42,thin
134,100,thin
184,35,thin
179,78,thin
128,97,thin
176,40,thin
183,78,thin
176,45,thin
163,35,thin
195,79,thin
199,72,thin
159,52,thin
133,69,thin
174,76,thin
174,79,thin
135,69,thin
133,78,thin
182,49,thin
180,68,thin
134,57,thin
187,72,thin
170,91,thin
199,97,thin
193,60,thin
148,78,thin
125,90,thin
167,86,thin
192,43,thin
166,49,thin
176,87,thin
171,55,thin
200,66,thin
151,84,thin
126,95,thin
150,89,thin
159,89,thin
120,81,thin
132,82,thin
184,35,thin
153,38,thin
141,61,thin
191,65,thin
148,97,thin
139,58,thin
127,43,thin
145,39,thin
158,70,thin
185,80,thin
147,71,thin
131,97,thin
131,47,thin
160,63,thin
154,70,thin
145,60,thin
161,90,thin
149,91,thin
140,43,thin
170,81,thin
186,62,thin
142,48,thin
150,73,thin
139,65,thin
140,91,thin
153,93,thin
180,89,thin
186,80,thin
137,64,thin
180,58,thin
133,50,thin
183,64,thin
150,65,thin
135,55,thin
153,40,thin
151,36,thin
180,46,thin
169,96,thin
156,75,thin
162,75,thin
190,68,thin
157,56,thin
182,87,thin
128,37,thin
185,58,thin
131,88,thin
175,39,thin
133,45,thin
182,73,thin
142,37,thin
131,54,thin
134,47,thin
158,57,thin
194,89,thin
197,42,thin
139,75,thin
198,91,thin
179,79,thin
133,46,thin
172,75,thin
159,84,thin
133,46,thin
157,63,thin
130,48,thin
184,94,thin
197,41,thin
164,78,thin
166,47,thin
154,84,thin
191,40,thin
181,84,thin
163,100,thin
179,40,thin
125,100,thin
143,82,thin
126,36,thin
200,41,thin
153,64,thin
131,70,thin
122,88,thin
176,100,thin
179,68,thin
152,64,thin
192,73,thin
155,44,thin
138,61,thin
158,63,thin
135,71,thin
151,95,thin
185,57,thin
198,53,thin
161,40,thin
142,100,thin
152,85,thin
143,87,thin
125,56,thin
173,37,thin
145,45,thin
186,93,thin
154,89,thin
197,36,thin
153,85,thin
122,51,thin
174,72,thin
135,54,thin
172,54,thin
191,67,thin
139,99,thin
152,72,thin
163,77,thin
193,70,thin
141,94,thin
137,41,thin
137,75,thin
123,88,thin
137,89,thin
171,56,thin
136,91,thin
186,78,thin
185,79,thin
158,44,thin
158,75,thin
129,57,thin
166,49,thin
131,88,thin
186,68,thin
178,89,thin
139,82,thin
163,47,thin
168,68,thin
179,56,thin
167,88,thin
122,45,thin
127,62,thin
132,83,thin
150,76,thin
173,58,thin
144,59,thin
122,96,thin
190,42,thin
151,83,thin
159,37,thin
177,86,thin
147,55,thin
167,45,thin
146,75,thin
185,95,thin
138,43,thin
185,37,thin
135,98,thin
140,86,thin
159,79,thin
145,42,thin
186,82,thin
180,78,thin
130,64,thin
187,36,thin
123,99,thin
197,49,thin
134,92,thin
137,44,thin
136,81,thin
155,81,thin
178,59,thin
179,89,thin
184,51,thin
181,92,thin
181,57,thin
192,91,thin
162,38,thin
126,48,thin
161,73,thin
133,89,thin
141,36,thin
169,68,thin
146,38,thin
129,38,thin
164,41,thin
140,62,thin
160,91,thin
136,52,thin
178,45,thin
194,39,thin
150,81,thin
157,66,thin
183,67,thin
193,59,thin
189,67,thin
166,76,thin
130,81,thin
121,42,thin
184,75,thin
198,68,thin
156,81,thin
188,65,thin
145,75,thin
129,38,thin
189,68,thin
136,62,thin
141,43,thin
173,88,thin
142,96,thin
145,97,thin
143,98,thin
165,59,thin
163,90,thin
163,74,thin
121,44,thin
161,75,thin
147,86,thin
133,52,thin
192,90,thin
162,99,thin
199,67,thin
171,52,thin
139,45,thin
151,49,thin
132,41,thin
129,78,thin
152,49,thin
120,67,thin
149,75,thin
183,73,thin
123,66,thin
150,47,thin
132,70,thin
160,68,thin
162,91,thin
185,71,thin
133,67,thin
133,78,thin
129,65,thin
138,73,thin
130,59,thin
194,93,thin
162,37,thin
179,63,thin
191,41,thin
131,92,thin
174,84,thin
141,79,thin
187,57,thin
121,59,thin
198,47,thin
140,56,thin
130,62,thin
192,45,thin
193,61,thin
168,88,thin
166,35,thin
176,38,thin
125,75,thin
144,77,thin
190,43,thin
173,52,thin
138,84,thin
120,41,thin
130,40,thin
163,78,thin
191,51,thin
149,48,thin
140,71,thin
185,48,thin
191,87,thin
155,59,thin
146,69,thin
178,52,thin
187,45,thin
155,75,thin
186,67,thin
182,79,thin
190,88,thin
169,63,thin
174,70,thin
141,50,thin
168,89,thin
149,78,thin
199,46,thin
122,78,thin
152,49,thin
127,47,thin
177,47,thin
198,35,thin
142,97,thin
158,75,thin
197,55,thin
152,52,thin
141,79,thin
149,95,thin
196,49,thin
183,54,thin
171,44,thin
132,73,thin
172,60,thin
148,73,thin
188,96,thin
191,89,thin
147,47,thin
190,99,thin
181,98,thin
196,88,thin
164,62,thin
141,69,thin
190,78,thin
176,84,thin
165,85,thin
165,79,thin
128,83,thin
185,41,thin
166,39,thin
200,74,thin
157,51,thin
142,63,thin
180,73,thin
188,54,thin
143,79,thin
160,97,thin
198,58,thin
155,82,thin
126,39,thin
188,67,thin
122,93,thin
139,41,thin
147,93,thin
172,62,thin
177,37,thin
168,53,thin
142,70,thin
140,70,thin
161,89,thin
189,49,thin
164,68,thin
157,89,thin
142,76,thin
177,78,thin
121,54,thin
161,66,thin
162,67,thin
165,78,thin
140,83,thin
162,53,thin
139,95,thin
188,65,thin
143,53,thin
133,71,thin
178,45,thin
131,59,thin
185,43,thin
189,69,thin
196,42,thin
158,42,thin
193,88,thin
157,39,thin
169,76,thin
141,65,thin
180,98,thin
190,70,thin
135,79,thin
123,67,thin
145,77,thin
135,100,thin
156,93,thin
172,40,thin
168,39,thin
137,86,thin
122,80,thin
140,48,thin
138,93,thin
135,78,thin
129,59,thin
178,96,thin
152,59,thin
156,87,thin
125,76,thin
148,50,thin
121,56,thin
141,74,thin
127,72,thin
147,49,thin
188,93,thin
200,67,thin
170,88,thin
185,99,thin
175,45,thin
129,50,thin
120,43,thin
157,59,thin
163,93,thin
182,96,thin
160,81,thin
166,62,thin
136,88,thin
151,82,thin
200,87,thin
184,36,thin
126,40,thin
139,78,thin
121,98,thin
187,37,thin
181,99,thin
163,62,thin
172,36,thin
175,94,thin
168,78,thin
176,100,thin
121,57,thin
139,46,thin
158,36,thin
164,91,thin
189,46,thin
163,62,thin
179,57,thin
152,50,thin
167,66,thin
186,43,thin
